C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006663474984768959,0.0006970804839420097,0.0007148137878375729,0.0007242918632590409,0.0007314883412072139,0.0007371972710655879,0.0007400975465702295,0.0007419944023621981,0.0007439012150055031,0.0007458180631037242
0.0019786719882246622,0.002039892685403602,0.0020752017697384887,0.0020945304572712823,0.0021094674323208964,0.0021215631627224192,0.0021283576104529243,0.0021332666056813926,0.0021381990968976864,0.002143155254179608
0.003323953635103991,0.0034303642421849513,0.003493273949537436,0.003529374138406394,0.003558178392083161,0.0035822819379501296,0.003597477424946675,0.0036095300521720793,0.0036216795587782472,0.003633927249205816
0.004668986971252217,0.004838947946326408,0.004943212666790434,0.005006476320719336,0.005058826285654144,0.005104205080117706,0.0051357676990957035,0.005162567496876225,0.005189768769657317,0.005217382326840893
0.006110234881478083,0.006360099764175888,0.006519008411084418,0.006620408220600446,0.0067070211153289145,0.006784360317729435,0.006842110942484111,0.006893401980139098,0.006945866147700377,0.00699955117802382
0.007724741711003927,0.008066764182094855,0.008290923847203136,0.008439963678473276,0.008570466882162772,0.008689659014055585,0.008783233655141122,0.008868874622549096,0.008957045612048131,0.009047876087045176
0.00928826894802954,0.009743193422388271,0.010052361471818627,0.010267472076546453,0.010461354183514569,0.0106432496608268,0.010793392401017237,0.010935270302627599,0.011083288911094735,0.011237935163966619
0.010897979275621566,0.011482202266970208,0.011893413933454588,0.012191898306941135,0.01246838357276381,0.012734497307078157,0.012963938577571794,0.013187116512057001,0.013423600378371897,0.013674862548213897
0.01232772542385208,0.01305760817720479,0.013593590161053097,0.014002361647271441,0.014394990915980004,0.014786971627103278,0.01514389587963648,0.015506507625887057,0.015904467482047744,0.016244522715345502
0.01369602255774204,0.014582931435988987,0.015262830793489687,0.015807868094370944,0.016352336172906934,0.016919013836821616,0.01746643016323456,0.01805297386170965,0.018597835675394088,0.018934507302586067
0.014910493079062035,0.015953735673218433,0.01678965422706636,0.017495862014187513,0.01823535281843604,0.019048803205307316,0.019899107989162636,0.020808393796867067,0.021347834144921612,0.021681155833451093
0.017013616070925323,0.018220691465652684,0.019199799808984366,0.02003741634828247,0.02091607731726514,0.021880412491405744,0.02288702249696664,0.023937845664910702,0.024475494251966216,0.02480549933427982
0.019817661407832334,0.02116309617300957,0.02225712981020085,0.023196051817198252,0.024176934544087543,0.025246391901091098,0.02635661305984428,0.027496704990599502,0.028040763832235235,0.028379165037386703
0.022678198113311142,0.024182563967792083,0.025413084971185974,0.026476113649915572,0.027585164606939307,0.028789534366686735,0.030036484200733314,0.03130011742286838,0.03186860304635131,0.03222799808872376
0.02564210122312275,0.027318784249901373,0.028700640800310595,0.029904240975787463,0.03116068201648655,0.0325225704509329,0.03393219073253394,0.035347409261462126,0.0359588740756923,0.03631897387663626
0.029031947227267384,0.03086941842862239,0.03239073470834263,0.03372263055151095,0.0351114302458886,0.036612210750787334,0.038162993002799496,0.03970804718795957,0.04036369788174777,0.04073531499408285
0.03342478049780867,0.03533980041804886,0.03692419628020768,0.03831111925494322,0.03975311816669759,0.04130587790484898,0.04290599079240128,0.04449095474044143,0.045157674076384546,0.0455267016377548
0.03813745658823113,0.040127924394809736,0.04177412131967068,0.04321530507552249,0.044709791024074415,0.0463138146700418,0.04796267748989631,0.049586474943181684,0.050264466857054345,0.05063046568387217
0.043428950123550907,0.04545244561932084,0.04712507600135806,0.048589092667421875,0.05010470697976419,0.051728190902893996,0.05339456197527663,0.055028609962638204,0.05570577395928322,0.05606187338308327
0.04879292248085766,0.05084437121102484,0.052539586591264925,0.05402328793349323,0.05555702999718938,0.05719705062265995,0.058878205100532495,0.06051940262781454,0.0611937793493099,0.061537286745750125
0.05410414841646741,0.05618199010903822,0.05789879259740024,0.059401506949962025,0.06095280641299279,0.06260886694425019,0.06430442546673526,0.0659516284369885,0.06662176562759435,0.06694982369637656
0.05940015724083371,0.06150554451314624,0.06324523025125636,0.0647683499047305,0.06633867647730396,0.06801232367656397,0.0697239069860088,0.07137772170349506,0.07204302335445903,0.07235322095903515
0.06469265763511443,0.06682586133358179,0.06858896303197036,0.07013318228850014,0.07172331328320394,0.07341539934692569,0.07514394590357695,0.07680446607329985,0.07746419942723252,0.07775427408960221
0.07008802303626428,0.07224669607715303,0.0740314657616183,0.07559537780589663,0.07720398349594046,0.07891322301628992,0.08065754913510075,0.08232338391567558,0.08297665718208197,0.08324529729894367
0.07546726552365092,0.07765338849860436,0.07946183191692853,0.08104747870720612,0.08267668373694262,0.08440529285680015,0.08616768847137703,0.08784000382249804,0.08848645066223948,0.08873127046582453
0.08080094840126363,0.08301651365794986,0.0848506926840567,0.08646020383301414,0.0881122440754782,0.08986257331773982,0.09164548667231563,0.09332558433399399,0.09396494821001107,0.0941836227832203
0.08613673768578735,0.0883823985661735,0.09024319285202331,0.09187759870491917,0.0935536057544149,0.09532688477931411,0.09713164899078322,0.09882011409268608,0.09945216627701588,0.09964309684264754
0.09175135771857884,0.09402204756733461,0.09590519844075512,0.09756067142141196,0.09925682643989531,0.10104918973028108,0.10287199272795887,0.10456630754658895,0.10519134867272323,0.10535712219131786
0.09707015934689289,0.0993721827663334,0.1012836974945759,0.10296615937516959,0.10468861209048436,0.10650648678361123,0.10835394671642097,0.11005773358878299,0.11067470435999131,0.1108088343052929
0.10206996150835303,0.10440759089053918,0.1063518858917464,0.10806594757593077,0.10981967071783386,0.11166842920569701,0.11354626560753223,0.11526226819658025,0.11586953134727573,0.11596484113338856
0.10676868037827042,0.10914333296254185,0.11112234642640419,0.11287036531479483,0.11465814389174855,0.11654102427760511,0.11845292098958946,0.12018204934123042,0.12077677013616447,0.12082511060690156
0.11127774378224142,0.1136888459266843,0.1157026912564288,0.11748528181067196,0.11930812106425048,0.121226532928318,0.12317433695195548,0.12491663790728681,0.1254967115567355,0.12549243018537934
0.11562837549289937,0.11807414718561918,0.12012181309431948,0.12193850934432325,0.12379632576738686,0.12575058062278027,0.12773505573065547,0.12948973984189457,0.1300527124761637,0.12999022732114526
0.11978107067689217,0.12225787138636102,0.12433666717849687,0.12618543477646293,0.12807661188070787,0.13006552699271426,0.1320860177105226,0.13385043176509373,0.13439166898544522,0.13426230381029275
0.12389900880819779,0.12640447196276106,0.12851269619127786,0.13039230012928682,0.13231589336420857,0.13433883028723848,0.1363950861718534,0.13816860544398915,0.13868744703989286,0.13848966458690984
0.1284813605025949,0.13101993929351946,0.13316158760677424,0.13507572458181966,0.13703523569205964,0.13909548120131687,0.1411905252148823,0.1429808406683136,0.14349063326431657,0.1432468923057948
0.13392714391644853,0.1365003464793112,0.13867612546683616,0.14062478829912237,0.14261940112985905,0.1447152331667705,0.14684640467209628,0.1486576117148921,0.1491715769839034,0.14890823533447248
0.13923042240058706,0.141839765970072,0.1440516832597008,0.14603733055266518,0.14807000610462626,0.15020493983513802,0.15237632752560223,0.15421050676526668,0.1547278443567815,0.15444007325303832
0.14527192691672658,0.14791576551736876,0.15016180060910467,0.1521819728455719,0.15424960479365393,0.15641980308373193,0.15862685335566082,0.16048391659294872,0.16101097311799983,0.1607136576566767
0.15236028703752724,0.15502296989178183,0.15728797231197356,0.1593274324450546,0.16141391234137037,0.1636022431401955,0.16582696195226038,0.1676945513539636,0.16822830422293725,0.16792857243091816
0.15949468859628774,0.16217658306976446,0.16446105287196078,0.1665203938328654,0.1686263827698975,0.17083357547011283,0.17307676497787958,0.17495507025313406,0.17549502417126384,0.17519123225151692
0.1663098545646155,0.1690145811027817,0.1713222641418188,0.1734054095420101,0.17553511791682438,0.17776569754187577,0.1800321741619279,0.1819238773505504,0.18246980501210291,0.18215791161436795
0.17276980772542402,0.17549943536805826,0.17783273453770965,0.17994241049286402,0.18209894321825407,0.1843564233639979,0.18665010626664752,0.1885566911503643,0.1891069066762205,0.18878076915798753
0.17902790163635623,0.18178170990884943,0.1841403281621505,0.186276562974265,0.18846021493438483,0.1907451691946756,0.19306693669829178,0.19498787847941979,0.19554028633542597,0.1951952051703906
0.18486785060029967,0.18764414919539765,0.1900271656897459,0.19218966773046448,0.19440071458350633,0.19671403290312284,0.19906545238130005,0.20099891770192505,0.20154763823836175,0.20117128216815072
0.19067827726814143,0.19347457364902212,0.19587985028605495,0.19806670770132176,0.20030334204782727,0.20264332015650094,0.2050228346289917,0.20696719825096555,0.20751091992169945,0.2071019000482118
0.19671515961496835,0.19953057335260319,0.2019572106307396,0.20416744577417228,0.20642852524995,0.20879382627972262,0.21119990570355843,0.21315571145463033,0.213697820402704,0.21326352423794473
0.20285109522959238,0.20568529143805103,0.20813312197724357,0.21036668905068157,0.21265225031518906,0.21504299779402156,0.2174758720756731,0.21944375066262506,0.2199854836140259,0.2195278802229924
0.20875138789329278,0.21160078661604909,0.21406684823508498,0.21632126644737518,0.2186292182065172,0.22104375623473804,0.22350229324049656,0.22547848532237874,0.22601317444459315,0.2255205776924928
0.21454436904968066,0.21740502894854494,0.219885821581552,0.222157901863944,0.22448525451878784,0.22692082222020507,0.22940257290462482,0.23138309610012553,0.23190528952843056,0.23136933030641368
0.22077514598798467,0.22365034877120096,0.22614876523597421,0.22844106974118467,0.23079007373725843,0.23324855318322693,0.23575495267357247,0.2377458845166119,0.23826728030837346,0.23770863631731934
0.22716082507107319,0.23005121676035042,0.23256798918465288,0.2348813305416093,0.23725287987406077,0.23973525603992646,0.2422673919773208,0.24427061708364298,0.24479406744977383,0.24421704940838856
0.23374412178150386,0.23665023610329727,0.23918589759887698,0.24152079801307508,0.24391538870081897,0.24642212405117117,0.24898042246118943,0.2509976310409694,0.25152640789458697,0.25093665272835064
0.24052660186458308,0.24344868843403036,0.24600347305947975,0.24836013315540612,0.2507779068698525,0.25330907189152374,0.25589352707323765,0.257925919488744,0.2584627578457871,0.2578652478726602
0.2477043314675389,0.2506420097749941,0.2532152340400036,0.25559262911710645,0.25803213827939403,0.26058580033907713,0.2631939514739085,0.265241696974377,0.26579012159496623,0.2651932208679424
0.254587010776819,0.2575385148115948,0.2601290541797944,0.26252665355723126,0.26498797465163637,0.26756490255015214,0.2701983102758237,0.2722601686223639,0.2728156566707587,0.27220969932682204
0.2618231187053871,0.2647881005699137,0.267395293262082,0.2698120792462468,0.2722937543598011,0.2748919792493862,0.277548107639307,0.2796242710775445,0.2801904908544726,0.27958424015067934
0.2689701174861203,0.2719472385000013,0.2745700780314108,0.27700534316188163,0.27950696057721247,0.2821264098668256,0.28480558114204935,0.2868950936335156,0.28746964647127243,0.28685836997809955
0.27606193746453095,0.27904903919041824,0.281685649070802,0.28413774986882157,0.2866578701590353,0.28929734412874347,0.29199865771845973,0.29409976077039296,0.29468005366154704,0.2940596526897957
0.2832273627447958,0.2862226539560988,0.28887127427978315,0.29133843166245926,0.293875201500365,0.2965327609858708,0.2992541990955866,0.3013653515293734,0.3019506334884008,0.3013213727958799
0.2906255231111285,0.29362817428809346,0.2962877434068093,0.29876861818549544,0.3013203475408806,0.3039938907163096,0.3067328871978076,0.30885349448021093,0.3094456811305846,0.30881316357435223
0.2981739518419156,0.30118341879278127,0.3038533542390744,0.30634730025954265,0.30891324865214975,0.31160192522300545,0.3143575111242256,0.3164873998656259,0.3170873359905628,0.31645385218121785
0.3058757325440432,0.30889077694134015,0.31156974885535244,0.3140753054635747,0.31665383153962806,0.3193557920922498,0.3221258930974477,0.3242638367552184,0.32487140030631634,0.3242383370823046
0.3136958846210963,0.3167153734177059,0.3194022230861171,0.32191817201320333,0.3245079603061248,0.3272217778939047,0.3300048509775605,0.33214983536583875,0.3327647279206683,0.3321327322311353
0.32154658518878493,0.324568867589417,0.3272620058909036,0.32978678411799967,0.33238626656817055,0.33511036849734865,0.3379048483173708,0.3400551618722104,0.34067562487603364,0.3400427353012376
0.32934501024099627,0.33236792081501076,0.33506534431580665,0.3375970761624161,0.34020448400440195,0.34293722897943235,0.3457416371413311,0.34789489640876275,0.3485176554011442,0.34787913003585713
0.337145631865112,0.3401666478001882,0.3428658788407721,0.3454020861664681,0.34801489753700476,0.35075371832892893,0.353565457376392,0.35571880098651093,0.3563408862837823,0.3556934505603781
0.3450821100994065,0.34809906625088893,0.35079775517435413,0.3533358466885749,0.3559511542217032,0.35869277835410873,0.3615081729173315,0.36365936451786973,0.36428035911270135,0.3636261863624846
0.35315075694485665,0.35616213064454166,0.35885863057040573,0.36139680014456965,0.3640125954886838,0.3667547843643302,0.36957134375209794,0.3717187959146375,0.37233819436887455,0.37167827554649535
0.36139416977324007,0.3643985772179643,0.3670913511029374,0.3696278756298449,0.3722422076749867,0.37498275255248736,0.37779798632926004,0.37994042989640675,0.38055835334457094,0.37989473799121987
0.36981528111408696,0.37281069380310594,0.3754975575524007,0.3780300574582869,0.3806403024661012,0.3833763073436596,0.386187028450087,0.38832250201009916,0.38893836167983037,0.3882722884680007
0.37851833140537583,0.3815002409740626,0.38417646741786143,0.38669992124436947,0.38930067273077823,0.39202630794205817,0.3948262496682142,0.39695077691844005,0.3975631141635948,0.396896362407151
0.38731007156797204,0.39027678560171164,0.3929406580507507,0.3954533025114114,0.39804273212422314,0.40075609984192595,0.4035432945235232,0.40565504579334777,0.40626213196017724,0.4055929742086601
0.3960204501508152,0.3989689247392218,0.4016174106151881,0.40411618337938576,0.4066911626838978,0.4093890621552177,0.4121602406051769,0.4142558937941461,0.41485437171078604,0.41417920853933365
0.4046292286777655,0.40755841410187027,0.4101904980839422,0.4126744089078246,0.4152339724328895,0.41791546596972,0.42066971956945365,0.4227471825689045,0.42333366033655295,0.42264717451333383
0.41320439014122085,0.4161116791475889,0.4187247424080259,0.421191129958314,0.4237325474315377,0.4263948305645575,0.4291292820290343,0.43118607502603923,0.4317585075003004,0.43105915875061956
0.4217605937113426,0.42464495666149243,0.42723797037970407,0.4296858005829825,0.4322080339639132,0.4348500663068038,0.4375636721334765,0.4395979785134214,0.44015366503992087,0.4394374286347558
0.4302187194763152,0.43307852178362577,0.4356498719274648,0.43807753822780615,0.440578983314295,0.44319916480861216,0.44589033093859465,0.4478982621730448,0.4484308175466061,0.4476875954308953
0.4386008882663524,0.4414335357883186,0.4439806134002144,0.4463854669705839,0.44886341523825246,0.45145897409286173,0.4541248664225414,0.45610079294989475,0.4566015414323858,0.45581805669691394
0.44695218643523255,0.4497546833515246,0.4522744150735226,0.4546532732365367,0.45710440235367117,0.45967186424566986,0.46230884997554716,0.4642464711516219,0.46470617392616126,0.4638686991087559
0.4553170675427391,0.4580866630034627,0.4605761649400296,0.4629259786489698,0.4653470406495003,0.4678829369628455,0.4704873083973382,0.47238024418743446,0.4727895115956156,0.4718840378394281
0.4637447263846599,0.46647956789014733,0.46893681862561926,0.47125537183931016,0.4736439266335256,0.47614556241033096,0.47871433540888875,0.48055661047931536,0.4809059646982768,0.4799176149040147
0.47226025785390613,0.47495940757435123,0.4773833070986418,0.47966932091516434,0.482023890541635,0.4844895551442659,0.48702074243584187,0.4888079612658111,0.48909006589463755,0.48800694608817463
0.4807956308881473,0.4834561375406016,0.4858435029954644,0.4880935174339279,0.490410310834858,0.49283583168760103,0.49532482512420506,0.49705222312867486,0.4972622710589279,0.4960796726500465
0.4894742406664934,0.4920975544933684,0.4944497616538312,0.4966650929606664,0.4989453836143224,0.5013319699697817,0.5037798691363313,0.5054465174924456,0.505580849349469,0.5042908312853209
0.4978038353687052,0.5003758368870272,0.5026782025719646,0.5048434275224951,0.5070708512997831,0.509401100375536,0.5117894113591098,0.5133821483205064,0.5134350537570836,0.512044055109767
0.5058865500345672,0.5084055998328326,0.5106569245761715,0.5127713586589232,0.514945865467223,0.5172204996465601,0.5195508706223684,0.5210788034380595,0.5210678777925521,0.5196063351842989
